step,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,key_12,key_13,key_14,key_15,key_16,key_17,key_18,key_19,key_20,key_21,key_22,key_23,key_24,key_25,key_26,key_27,key_28,key_29,key_30,key_31,key_32,key_33,key_34,key_35,key_36,key_37,key_38,key_39,key_40,key_41,key_42,key_43,key_44,key_45,key_46,key_47,key_48,key_49,key_50,key_51,key_52,key_53,key_54,key_55,key_56,key_57,key_58,key_59,key_60,key_61,key_62,key_63,key_64,key_65,key_66,key_67,key_68,key_69,key_70,key_71,key_72,key_73,key_74,key_75,key_76,key_77
step_11_q_32,0.00054931640625,0.890625,0.0024261474609375,0.03564453125,0.003997802734375,0.00131988525390625,0.005279541015625,0.00701904296875,0.00311279296875,0.00677490234375,0.003997802734375,0.0002288818359375,0.00038909912109375,0.0020751953125,0.00115966796875,0.002197265625,0.00160980224609375,0.0002288818359375,0.00026702880859375,0.00201416015625,0.0009765625,0.0009613037109375,0.002349853515625,0.0020751953125,0.00107574462890625,0.00026702880859375,0.000835418701171875,0.000331878662109375,0.00677490234375,0.003997802734375,0.0029144287109375,0.00311279296875,0.004974365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_33,0.004364013671875,0.734375,0.004791259765625,0.056640625,0.00494384765625,0.0032501220703125,0.0084228515625,0.0267333984375,0.01300048828125,0.0235595703125,0.0162353515625,0.0023040771484375,0.00139617919921875,0.00384521484375,0.0081787109375,0.0081787109375,0.005767822265625,0.0020294189453125,0.00408935546875,0.0086669921875,0.0016021728515625,0.00115966796875,0.004364013671875,0.005615234375,0.003509521484375,0.00176239013671875,0.00634765625,0.001373291015625,0.005096435546875,0.00408935546875,0.0027313232421875,0.0037384033203125,0.0147705078125,0.0036163330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_34,0.00146484375,0.6796875,0.0034637451171875,0.040771484375,0.00115966796875,0.00107574462890625,0.004302978515625,0.0181884765625,0.0186767578125,0.052490234375,0.0308837890625,0.00153350830078125,0.0001983642578125,0.003204345703125,0.0032958984375,0.01068115234375,0.0186767578125,0.0032501220703125,0.0030975341796875,0.007568359375,0.0004367828369140625,0.00084686279296875,0.005706787109375,0.005706787109375,0.00537109375,0.0034637451171875,0.00885009765625,0.0023345947265625,0.001739501953125,0.00457763671875,0.0048828125,0.00970458984375,0.0263671875,0.010009765625,0.00537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_35,0.00018024444580078125,0.89453125,0.000461578369140625,0.0103759765625,0.0003376007080078125,0.0004425048828125,0.00022029876708984375,0.0032806396484375,0.00848388671875,0.011962890625,0.0096435546875,0.001007080078125,0.0001583099365234375,0.0013885498046875,0.003997802734375,0.00506591796875,0.003326416015625,0.000644683837890625,0.001617431640625,0.00170135498046875,0.000152587890625,0.00037384033203125,0.00152587890625,0.0032196044921875,0.00170135498046875,0.0025482177734375,0.004486083984375,0.0011749267578125,0.000720977783203125,0.00128173828125,0.001251220703125,0.0036468505859375,0.0054931640625,0.006927490234375,0.005584716796875,0.00177764892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_36,0.004730224609375,0.7734375,0.03173828125,0.142578125,0.00885009765625,0.00185394287109375,0.000659942626953125,0.0010223388671875,0.000354766845703125,0.000377655029296875,0.0003833770751953125,0.00012874603271484375,0.0012969970703125,0.00185394287109375,0.0009307861328125,0.0006103515625,0.00021839141845703125,4.2438507080078125e-05,0.00020122528076171875,0.000469207763671875,0.0031585693359375,0.00112152099609375,0.000640869140625,0.00127410888671875,0.000152587890625,6.389617919921875e-05,0.00038909912109375,6.628036499023438e-05,0.00885009765625,0.00286865234375,0.00067138671875,0.0006103515625,0.00067138671875,0.00023746490478515625,0.00017833709716796875,0.0002460479736328125,0.00830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_37,0.001007080078125,0.72265625,0.01806640625,0.1826171875,0.01361083984375,0.00390625,0.0025177001953125,0.0018157958984375,0.000537872314453125,0.0009002685546875,0.001556396484375,0.000286102294921875,0.00139617919921875,0.007080078125,0.001708984375,0.00070953369140625,0.000545501708984375,6.246566772460938e-05,0.0003871917724609375,0.000873565673828125,0.0020294189453125,0.0009002685546875,0.0023345947265625,0.00079345703125,0.0001430511474609375,7.152557373046875e-05,0.001068115234375,0.000274658203125,0.007781982421875,0.0036773681640625,0.00225830078125,0.000782012939453125,0.000701904296875,0.000274658203125,0.0002727508544921875,0.00098419189453125,0.01031494140625,0.004425048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_38,0.007080078125,0.72265625,0.0174560546875,0.1005859375,0.0205078125,0.00823974609375,0.00604248046875,0.0096435546875,0.001251220703125,0.0010528564453125,0.000957489013671875,0.00075531005859375,0.0050048828125,0.0062255859375,0.0062255859375,0.0028533935546875,0.000911712646484375,0.00020503997802734375,0.00070953369140625,0.0013275146484375,0.00665283203125,0.00170135498046875,0.0030364990234375,0.0042724609375,0.00048065185546875,0.0001678466796875,0.0004596710205078125,0.000171661376953125,0.0128173828125,0.00823974609375,0.0027618408203125,0.00186920166015625,0.0018157958984375,0.0005035400390625,0.0002841949462890625,0.000843048095703125,0.021728515625,0.0087890625,0.005340576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_39,0.006317138671875,0.77734375,0.01007080078125,0.07421875,0.007598876953125,0.00506591796875,0.00128173828125,0.0057373046875,0.0028839111328125,0.00106048583984375,0.00080108642578125,0.00090789794921875,0.0034332275390625,0.0034332275390625,0.01104736328125,0.0030670166015625,0.00074005126953125,0.00022602081298828125,0.00099945068359375,0.0008544921875,0.003997802734375,0.00159454345703125,0.0021820068359375,0.00787353515625,0.00093841552734375,0.000400543212890625,0.00074005126953125,0.00012969970703125,0.01104736328125,0.004608154296875,0.00262451171875,0.0034332275390625,0.0020751953125,0.00189208984375,0.0003108978271484375,0.00090789794921875,0.0091552734375,0.004119873046875,0.009765625,0.0166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_40,0.0003452301025390625,0.90625,0.001983642578125,0.0281982421875,0.00174713134765625,0.000728607177734375,0.0033721923828125,0.004608154296875,0.002105712890625,0.004608154296875,0.0023956298828125,0.000141143798828125,0.000156402587890625,0.00174713134765625,0.00099945068359375,0.0014495849609375,0.001983642578125,0.00016117095947265625,0.00018310546875,0.00099945068359375,0.000308990478515625,0.0004215240478515625,0.00164031982421875,0.00092315673828125,0.00058746337890625,0.0001735687255859375,0.0004711151123046875,0.00012874603271484375,0.001861572265625,0.00262451171875,0.002471923828125,0.001861572265625,0.003265380859375,0.000614166259765625,0.000308990478515625,0.000293731689453125,0.0023956298828125,0.0033721923828125,0.00433349609375,0.00433349609375,0.003936767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_41,0.00311279296875,0.796875,0.00616455078125,0.04638671875,0.00148773193359375,0.00457763671875,0.003936767578125,0.01226806640625,0.0059814453125,0.00689697265625,0.005126953125,0.00177001953125,0.000579833984375,0.003936767578125,0.021240234375,0.00457763671875,0.01019287109375,0.0023040771484375,0.004119873046875,0.0027008056640625,0.0004062652587890625,0.000530242919921875,0.0029144287109375,0.005218505859375,0.0008087158203125,0.000530242919921875,0.0037994384765625,0.0002956390380859375,0.000518798828125,0.0013275146484375,0.0027923583984375,0.0030059814453125,0.001983642578125,0.00122833251953125,0.0007171630859375,0.0017852783203125,0.0009613037109375,0.00201416015625,0.003997802734375,0.01287841796875,0.0020751953125,0.006072998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_42,0.00041961669921875,0.91796875,0.001190185546875,0.00836181640625,0.00060272216796875,0.00054168701171875,0.00054931640625,0.00262451171875,0.005126953125,0.00836181640625,0.006500244140625,0.000850677490234375,0.00011777877807617188,0.00074005126953125,0.00164031982421875,0.0012969970703125,0.0036468505859375,0.0005950927734375,0.00128936767578125,0.00262451171875,0.00012969970703125,0.0001544952392578125,0.000720977783203125,0.00119781494140625,0.00087738037109375,0.00084686279296875,0.0035247802734375,0.000949859619140625,0.000568389892578125,0.0003795623779296875,0.000919342041015625,0.00131988525390625,0.0024261474609375,0.0024566650390625,0.001068115234375,0.002044677734375,0.0004024505615234375,0.00063323974609375,0.00142669677734375,0.00531005859375,0.001983642578125,0.00311279296875,0.0010833740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_43,0.001129150390625,0.7421875,0.003082275390625,0.04052734375,0.00077056884765625,0.0014190673828125,0.0007476806640625,0.0068359375,0.01141357421875,0.02783203125,0.02099609375,0.002593994140625,0.00020313262939453125,0.003082275390625,0.0089111328125,0.005828857421875,0.016357421875,0.0020751953125,0.0054931640625,0.00347900390625,0.0002651214599609375,0.00029754638671875,0.002716064453125,0.0037078857421875,0.00109100341796875,0.00164794921875,0.0068359375,0.001129150390625,0.0006561279296875,0.0015106201171875,0.00189208984375,0.0036468505859375,0.005157470703125,0.004852294921875,0.005401611328125,0.003936767578125,0.00133514404296875,0.002716064453125,0.0057373046875,0.0068359375,0.007598876953125,0.019775390625,0.00360107421875,0.0038299560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_44,0.005157470703125,0.71875,0.039306640625,0.1552734375,0.02099609375,0.0025482177734375,0.00096893310546875,0.00164794921875,0.00038909912109375,0.000675201416015625,0.0008544921875,0.00018596649169921875,0.002288818359375,0.001129150390625,0.00096893310546875,0.0004367828369140625,0.0002079010009765625,4.291534423828125e-05,0.000179290771484375,0.0005950927734375,0.003326416015625,0.00058746337890625,0.0003795623779296875,0.0008697509765625,0.00011014938354492188,4.029273986816406e-05,0.00022602081298828125,9.775161743164062e-05,0.00799560546875,0.001983642578125,0.0004711151123046875,0.0003795623779296875,0.0004367828369140625,0.00018024444580078125,0.00012159347534179688,0.00025177001953125,0.0096435546875,0.00145721435546875,0.0012664794921875,0.00183868408203125,0.0004863739013671875,0.0001773834228515625,6.866455078125e-05,0.00025177001953125,0.014892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_45,0.002105712890625,0.8125,0.01904296875,0.11328125,0.01123046875,0.002349853515625,0.00140380859375,0.00191497802734375,0.00042724609375,0.000484466552734375,0.000583648681640625,0.00019550323486328125,0.00131988525390625,0.00140380859375,0.000850677490234375,0.0003662109375,0.00019931793212890625,4.363059997558594e-05,0.000125885009765625,0.000652313232421875,0.00174713134765625,0.0002994537353515625,0.0004024505615234375,0.000469207763671875,5.555152893066406e-05,2.3245811462402344e-05,0.00013637542724609375,6.866455078125e-05,0.003204345703125,0.00125885009765625,0.0005950927734375,0.000255584716796875,0.0002689361572265625,7.343292236328125e-05,6.818771362304688e-05,0.0002689361572265625,0.005462646484375,0.0016632080078125,0.000919342041015625,0.00118255615234375,0.000354766845703125,0.0001926422119140625,6.4849853515625e-05,0.0002002716064453125,0.00848388671875,0.003875732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_46,0.000576019287109375,0.74609375,0.00921630859375,0.1337890625,0.0086669921875,0.0059814453125,0.0011138916015625,0.0033416748046875,0.000675201416015625,0.0006103515625,0.000782012939453125,0.00019550323486328125,0.002410888671875,0.006866455078125,0.0086669921875,0.00238037109375,0.000659942626953125,8.869171142578125e-05,0.0002269744873046875,0.0001773834228515625,0.0019989013671875,0.000972747802734375,0.00176239013671875,0.002685546875,0.0001239776611328125,0.00010013580322265625,0.0002460479736328125,7.43865966796875e-05,0.0036163330078125,0.002960205078125,0.002197265625,0.00116729736328125,0.00029754638671875,0.0003223419189453125,0.0002651214599609375,0.0002307891845703125,0.006866455078125,0.0036163330078125,0.007659912109375,0.006256103515625,0.00051116943359375,0.00051116943359375,0.00015544891357421875,0.0001373291015625,0.010986328125,0.009521484375,0.002197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_47,0.002899169921875,0.59765625,0.004638671875,0.0859375,0.00994873046875,0.0062255859375,0.0026397705078125,0.01275634765625,0.0087890625,0.0038299560546875,0.0029449462890625,0.00051116943359375,0.0027618408203125,0.0087890625,0.00823974609375,0.00823974609375,0.002593994140625,0.0004367828369140625,0.0008544921875,0.000637054443359375,0.0030364990234375,0.003173828125,0.0047607421875,0.00799560546875,0.00170135498046875,0.00124359130859375,0.00124359130859375,0.00029754638671875,0.016357421875,0.00994873046875,0.0038299560546875,0.00640869140625,0.00372314453125,0.00396728515625,0.001190185546875,0.000743865966796875,0.01239013671875,0.00823974609375,0.0203857421875,0.03271484375,0.00396728515625,0.00162506103515625,0.0003566741943359375,0.000576019287109375,0.0238037109375,0.024658203125,0.004425048828125,0.027099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_48,0.0004444122314453125,0.94140625,0.0019989013671875,0.011474609375,0.0023345947265625,0.000606536865234375,0.0021820068359375,0.005401611328125,0.0023345947265625,0.0025634765625,0.00130462646484375,9.775161743164062e-05,0.00013065338134765625,0.000743865966796875,0.0005035400390625,0.000957489013671875,0.00115203857421875,4.863739013671875e-05,9.918212890625e-05,0.00048828125,0.00017452239990234375,0.00016498565673828125,0.000766754150390625,0.000690460205078125,0.00022220611572265625,6.246566772460938e-05,0.0002231597900390625,8.535385131835938e-05,0.000732421875,0.00058746337890625,0.000782012939453125,0.000732421875,0.000782012939453125,0.00018787384033203125,8.392333984375e-05,0.00016498565673828125,0.000690460205078125,0.000858306884765625,0.00135040283203125,0.0034942626953125,0.000911712646484375,0.0005035400390625,6.29425048828125e-05,0.000152587890625,0.00165557861328125,0.0028076171875,0.002899169921875,0.003387451171875,0.0001316070556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_49,0.0013580322265625,0.7734375,0.005889892578125,0.03857421875,0.00188446044921875,0.00142669677734375,0.004180908203125,0.01287841796875,0.0113525390625,0.01708984375,0.005706787109375,0.00054931640625,0.0002956390380859375,0.0035858154296875,0.003265380859375,0.004730224609375,0.00689697265625,0.00037384033203125,0.000823974609375,0.0022735595703125,0.0003566741943359375,0.0004558563232421875,0.003265380859375,0.002166748046875,0.00104522705078125,0.000484466552734375,0.001495361328125,0.0003986358642578125,0.00127410888671875,0.00311279296875,0.00274658203125,0.003265380859375,0.00555419921875,0.00133514404296875,0.00089263916015625,0.0010223388671875,0.0016937255859375,0.003814697265625,0.00555419921875,0.00885009765625,0.007354736328125,0.004730224609375,0.000392913818359375,0.000812530517578125,0.0031585693359375,0.00970458984375,0.01171875,0.01373291015625,0.001220703125,0.0024261474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_50,0.0002574920654296875,0.94921875,0.00066375732421875,0.00933837890625,0.0001983642578125,0.00011444091796875,0.000530242919921875,0.00262451171875,0.0029754638671875,0.002716064453125,0.0015106201171875,0.00021648406982421875,5.793571472167969e-05,0.0002765655517578125,0.000965118408203125,0.00127410888671875,0.0015716552734375,0.00017452239990234375,0.000247955322265625,0.00103759765625,5.1975250244140625e-05,0.0001430511474609375,0.000728607177734375,0.000652313232421875,0.000476837158203125,0.000461578369140625,0.000560760498046875,0.000335693359375,0.0003299713134765625,0.0003719329833984375,0.00055694580078125,0.000965118408203125,0.00112152099609375,0.00084686279296875,0.0006866455078125,0.00024127960205078125,0.00018215179443359375,0.000499725341796875,0.00107574462890625,0.002471923828125,0.0015411376953125,0.00124359130859375,0.0004253387451171875,0.00023651123046875,0.000255584716796875,0.00067138671875,0.000644683837890625,0.002105712890625,0.00106048583984375,0.001617431640625,0.0005340576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_51,5.054473876953125e-05,0.90625,0.00095367431640625,0.01708984375,0.00022983551025390625,0.00014019012451171875,0.0001316070556640625,0.002044677734375,0.0029754638671875,0.00738525390625,0.00836181640625,0.0015716552734375,2.872943878173828e-05,0.00032806396484375,0.000331878662109375,0.00128173828125,0.00098419189453125,0.000347137451171875,0.00099945068359375,0.00130462646484375,8.296966552734375e-05,0.00011014938354492188,0.00054168701171875,0.000705718994140625,0.00107574462890625,0.00089263916015625,0.002593994140625,0.0005950927734375,0.00022792816162109375,0.0004215240478515625,0.0004673004150390625,0.001495361328125,0.0030670166015625,0.0021820068359375,0.003021240234375,0.0013427734375,0.00025177001953125,0.00058746337890625,0.001983642578125,0.002044677734375,0.005401611328125,0.001983642578125,0.00104522705078125,0.00142669677734375,0.000339508056640625,0.00107574462890625,0.000400543212890625,0.0022125244140625,0.00128173828125,0.003173828125,0.0033721923828125,0.0011138916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_52,0.0035400390625,0.64453125,0.041259765625,0.1787109375,0.0213623046875,0.00469970703125,0.00112152099609375,0.002838134765625,0.000782012939453125,0.0012359619140625,0.00116729736328125,0.000553131103515625,0.0028839111328125,0.0015716552734375,0.001739501953125,0.0006866455078125,0.00025177001953125,9.72747802734375e-05,0.000560760498046875,0.00095367431640625,0.00360107421875,0.00091552734375,0.0004367828369140625,0.00177764892578125,0.00016117095947265625,0.00010919570922851562,0.000629425048828125,0.00010538101196289062,0.00799560546875,0.00183868408203125,0.000736236572265625,0.0009307861328125,0.0004520416259765625,0.000396728515625,0.00019359588623046875,0.000743865966796875,0.0087890625,0.00165557861328125,0.0025177001953125,0.0087890625,0.0004749298095703125,0.000377655029296875,0.00021457672119140625,0.000606536865234375,0.0146484375,0.0054931640625,0.002288818359375,0.00799560546875,0.00016307830810546875,0.0004558563232421875,0.0006866455078125,0.00092315673828125,0.01336669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_53,0.00176239013671875,0.58984375,0.0400390625,0.24609375,0.0284423828125,0.0052490234375,0.0027313232421875,0.00396728515625,0.000522613525390625,0.0010223388671875,0.00121307373046875,0.0005035400390625,0.00286865234375,0.0026397705078125,0.00135040283203125,0.0004825592041015625,0.0004520416259765625,7.963180541992188e-05,0.0003719329833984375,0.0010223388671875,0.0025634765625,0.000354766845703125,0.0004711151123046875,0.0006103515625,5.125999450683594e-05,2.1338462829589844e-05,0.0002994537353515625,0.00010061264038085938,0.00384521484375,0.00121307373046875,0.000545501708984375,0.000263214111328125,0.00018978118896484375,8.392333984375e-05,8.440017700195312e-05,0.0004520416259765625,0.00494384765625,0.00144195556640625,0.00115966796875,0.00157928466796875,0.000247955322265625,0.0005035400390625,0.00010061264038085938,0.0002994537353515625,0.011474609375,0.005096435546875,0.004364013671875,0.005096435546875,7.963180541992188e-05,0.00017261505126953125,0.0003643035888671875,0.00077056884765625,0.0152587890625,0.005615234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_54,0.000518798828125,0.83984375,0.01336669921875,0.078125,0.00469970703125,0.0037078857421875,0.000713348388671875,0.0019073486328125,0.00024318695068359375,0.00021266937255859375,0.0002880096435546875,0.0004596710205078125,0.001922607421875,0.0011444091796875,0.004486083984375,0.00041961669921875,0.00019359588623046875,9.012222290039062e-05,0.0002727508544921875,0.00022983551025390625,0.00101470947265625,0.0002841949462890625,0.000308990478515625,0.00099945068359375,3.814697265625e-05,2.1338462829589844e-05,0.00011539459228515625,1.4007091522216797e-05,0.00106048583984375,0.0003662109375,0.00038909912109375,0.000255584716796875,5.412101745605469e-05,8.7738037109375e-05,3.0994415283203125e-05,0.00011873245239257812,0.0019683837890625,0.000553131103515625,0.00116729736328125,0.0028839111328125,6.532669067382812e-05,0.000133514404296875,5.817413330078125e-05,2.968311309814453e-05,0.0029754638671875,0.00157928466796875,0.00144195556640625,0.0107421875,6.914138793945312e-05,0.0001010894775390625,0.0003566741943359375,8.916854858398438e-05,0.012939453125,0.002471923828125,0.0035858154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_55,0.00130462646484375,0.69921875,0.00836181640625,0.12109375,0.01129150390625,0.006134033203125,0.0034942626953125,0.00909423828125,0.0026397705078125,0.0023345947265625,0.0018157958984375,0.00069427490234375,0.0025634765625,0.004852294921875,0.006439208984375,0.0021514892578125,0.00113677978515625,0.0002536773681640625,0.000835418701171875,0.00115966796875,0.00162506103515625,0.000640869140625,0.00124359130859375,0.0019989013671875,0.00026702880859375,0.000156402587890625,0.000762939453125,0.00012302398681640625,0.0035552978515625,0.00170135498046875,0.00145721435546875,0.0010986328125,0.00079345703125,0.000530242919921875,0.00018310546875,0.000545501708984375,0.0037841796875,0.0020904541015625,0.004425048828125,0.007415771484375,0.000732421875,0.000885009765625,0.00014400482177734375,0.0002460479736328125,0.005767822265625,0.00799560546875,0.006744384765625,0.01495361328125,0.0002307891845703125,0.000518798828125,0.00064849853515625,0.000553131103515625,0.01165771484375,0.01092529296875,0.01239013671875,0.0052490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step_11_q_56,0.00180816650390625,0.7890625,0.00787353515625,0.0458984375,0.0026702880859375,0.006011962890625,0.00439453125,0.01422119140625,0.004913330078125,0.00421142578125,0.003265380859375,0.001617431640625,0.00074005126953125,0.00250244140625,0.011962890625,0.0019989013671875,0.005462646484375,0.000972747802734375,0.00174713134765625,0.00139617919921875,0.00037384033203125,0.0002803802490234375,0.0012054443359375,0.0023193359375,0.0002288818359375,0.00012969970703125,0.00142669677734375,8.535385131835938e-05,0.000301361083984375,0.000518798828125,0.0011749267578125,0.00101470947265625,0.000545501708984375,0.0002460479736328125,0.0001888275146484375,0.0004291534423828125,0.0004730224609375,0.001068115234375,0.0018768310546875,0.00531005859375,0.0007476806640625,0.0032196044921875,0.0004444122314453125,0.0003757476806640625,0.000568389892578125,0.00177764892578125,0.01141357421875,0.00958251953125,0.00052642822265625,0.00035858154296875,0.00102996826171875,0.000568389892578125,0.001220703125,0.0042724609375,0.02099609375,0.00958251953125,0.0025482177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
