query_token,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13
token_14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_15,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_16,0.333984375,0.333984375,0.33203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_17,0.01226806640625,0.1494140625,0.80859375,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_18,0.01904296875,0.05859375,0.62890625,0.2177734375,0.0751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_19,0.029052734375,0.0272216796875,0.21484375,0.33203125,0.33203125,0.0654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_20,0.04052734375,0.00531005859375,0.03564453125,0.12451171875,0.59375,0.150390625,0.048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_21,0.046875,0.005950927734375,0.020751953125,0.038818359375,0.443359375,0.25390625,0.1630859375,0.0267333984375,0.0,0.0,0.0,0.0,0.0,0.0
token_22,0.030029296875,0.01611328125,0.0361328125,0.0133056640625,0.10498046875,0.162109375,0.4140625,0.162109375,0.059814453125,0.0,0.0,0.0,0.0,0.0
token_23,0.001983642578125,0.0029754638671875,0.0089111328125,0.0091552734375,0.0091552734375,0.02001953125,0.037353515625,0.1533203125,0.390625,0.3671875,0.0,0.0,0.0,0.0
token_24,0.0037689208984375,0.01275634765625,0.05712890625,0.0223388671875,0.13671875,0.10009765625,0.13671875,0.13671875,0.349609375,0.004974365234375,0.039306640625,0.0,0.0,0.0
token_25,0.00102996826171875,0.00106048583984375,0.004608154296875,0.0078125,0.02001953125,0.02734375,0.045166015625,0.07421875,0.427734375,0.138671875,0.2294921875,0.022705078125,0.0,0.0
token_26,0.0003147125244140625,0.0001354217529296875,0.00083160400390625,0.00116729736328125,0.0069580078125,0.00836181640625,0.00836181640625,0.0189208984375,0.0703125,0.08447265625,0.5859375,0.1904296875,0.0213623046875,0.0
token_27,0.00014400482177734375,5.125999450683594e-05,0.0002956390380859375,0.000415802001953125,0.002044677734375,0.007598876953125,0.01251220703125,0.01422119140625,0.052734375,0.0341796875,0.60546875,0.2216796875,0.0234375,0.0264892578125
token_673,7.486343383789062e-05,0.0002689361572265625,0.00093841552734375,0.0006866455078125,0.00093841552734375,0.0021209716796875,0.00225830078125,0.0057373046875,0.01141357421875,0.0047607421875,0.04248046875,0.06591796875,0.115234375,0.70703125,0.039794921875
token_721,0.0003032684326171875,0.0004024505615234375,0.00164031982421875,0.000751495361328125,0.000644683837890625,0.000514984130859375,0.0004863739013671875,0.000850677490234375,0.003814697265625,0.0035858154296875,0.01007080078125,0.0194091796875,0.07666015625,0.6015625,0.1962890625,0.08154296875
token_769,0.00010251998901367188,0.0003070831298828125,0.0014190673828125,0.0019378662109375,0.0023345947265625,0.0021209716796875,0.0016021728515625,0.0016021728515625,0.004241943359375,0.005767822265625,0.0242919921875,0.017822265625,0.0400390625,0.216796875,0.31640625,0.279296875,0.0849609375
token_817,2.205371856689453e-05,5.435943603515625e-05,0.00038909912109375,0.001922607421875,0.004913330078125,0.0027923583984375,0.00159454345703125,0.000514984130859375,0.0031585693359375,0.004913330078125,0.0281982421875,0.01708984375,0.01104736328125,0.059814453125,0.1728515625,0.5,0.15234375,0.03857421875
token_865,0.000835418701171875,0.000736236572265625,0.0012969970703125,0.00250244140625,0.0079345703125,0.0084228515625,0.01019287109375,0.00194549560546875,0.00897216796875,0.0084228515625,0.02294921875,0.037841796875,0.0216064453125,0.080078125,0.0966796875,0.279296875,0.2314453125,0.1591796875,0.01904296875
token_913,0.00048828125,0.0002460479736328125,0.0002613067626953125,0.000431060791015625,0.00113677978515625,0.0032806396484375,0.005584716796875,0.0013275146484375,0.00186920166015625,0.00154876708984375,0.002899169921875,0.00836181640625,0.00408935546875,0.013427734375,0.0172119140625,0.046875,0.2236328125,0.53515625,0.08203125,0.0498046875
token_961,0.000823974609375,0.000823974609375,0.000499725341796875,0.00131988525390625,0.00066375732421875,0.001861572265625,0.00537109375,0.0027008056640625,0.00433349609375,0.00174713134765625,0.0033721923828125,0.003936767578125,0.00537109375,0.01177978515625,0.02197265625,0.02197265625,0.0595703125,0.236328125,0.267578125,0.28515625,0.0634765625
token_1009,0.00011968612670898438,0.000179290771484375,0.00012302398681640625,0.00016307830810546875,8.487701416015625e-05,0.00014400482177734375,0.001068115234375,0.0007781982421875,0.0021209716796875,0.00021648406982421875,0.00057220458984375,0.0004177093505859375,0.00070953369140625,0.0025634765625,0.0069580078125,0.004791259765625,0.01470947265625,0.10205078125,0.16796875,0.625,0.05810546875,0.0101318359375
