query_token_id,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,key_12,key_13,key_14,key_15,key_16,key_17,key_18,key_19,key_20,key_21,key_22,key_23,key_24,key_25,key_26,key_27,key_28,key_29,key_30,key_31,key_32,key_33,key_34,key_35,key_36,key_37,key_38,key_39,key_40,key_41,key_42,key_43,key_44,key_45,key_46,key_47,key_48,key_49,key_50,key_51,key_52,key_53,key_54,key_55,key_56,key_57,key_58,key_59,key_60,key_61,key_62,key_63,key_64,key_65,key_66,key_67,key_68,key_69,key_70,key_71,key_72,key_73,key_74,key_75,key_76,key_77,key_78,key_79,key_80,key_81,key_82,key_83,key_84,key_85
151935,0.03759765625,0.0220947265625,0.1533203125,0.64453125,0.01214599609375,0.031982421875,0.00738525390625,0.004608154296875,0.015625,0.056396484375,0.01513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.0115966796875,0.026123046875,0.058837890625,0.55859375,0.00311279296875,0.01397705078125,0.00531005859375,0.0017242431640625,0.00274658203125,0.0123291015625,0.006805419921875,0.298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.0078125,0.01104736328125,0.07177734375,0.53125,0.01458740234375,0.041015625,0.0194091796875,0.00946044921875,0.01104736328125,0.0166015625,0.01171875,0.162109375,0.09228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.006317138671875,0.0089111328125,0.08203125,0.390625,0.0283203125,0.09912109375,0.0322265625,0.0101318359375,0.0201416015625,0.0322265625,0.0107421875,0.1845703125,0.0771484375,0.0167236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.0052490234375,0.01220703125,0.07275390625,0.609375,0.0084228515625,0.03662109375,0.01953125,0.00634765625,0.007415771484375,0.0172119140625,0.0084228515625,0.1123046875,0.0322265625,0.00634765625,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.0048828125,0.008056640625,0.0654296875,0.453125,0.00885009765625,0.05419921875,0.01708984375,0.0078125,0.019287109375,0.044921875,0.01031494140625,0.189453125,0.0308837890625,0.006683349609375,0.0693359375,0.010009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.007232666015625,0.01153564453125,0.06640625,0.296875,0.01348876953125,0.0517578125,0.0184326171875,0.00897216796875,0.0208740234375,0.062255859375,0.01904296875,0.31640625,0.0294189453125,0.004241943359375,0.05859375,0.00677490234375,0.00677490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.0140380859375,0.0238037109375,0.13671875,0.328125,0.005828857421875,0.019775390625,0.00775146484375,0.004547119140625,0.01123046875,0.0306396484375,0.0096435546875,0.30859375,0.0179443359375,0.00201416015625,0.02099609375,0.0030364990234375,0.0031280517578125,0.050537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.00872802734375,0.0208740234375,0.064453125,0.39453125,0.006561279296875,0.020263671875,0.0079345703125,0.004364013671875,0.01019287109375,0.034423828125,0.017333984375,0.25390625,0.020263671875,0.0028228759765625,0.02685546875,0.0034027099609375,0.00482177734375,0.04150390625,0.056884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.02783203125,0.0185546875,0.11669921875,0.55859375,0.00341796875,0.011962890625,0.0032196044921875,0.00156402587890625,0.0036468505859375,0.007720947265625,0.0033111572265625,0.11669921875,0.00872802734375,0.0020751953125,0.0185546875,0.00138092041015625,0.00201416015625,0.01531982421875,0.020263671875,0.058837890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.01068115234375,0.0272216796875,0.107421875,0.51171875,0.004180908203125,0.017578125,0.005889892578125,0.002960205078125,0.00457763671875,0.007110595703125,0.0032501220703125,0.11474609375,0.0272216796875,0.004302978515625,0.0272216796875,0.00335693359375,0.00238037109375,0.0240478515625,0.0240478515625,0.05078125,0.017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.009765625,0.01336669921875,0.095703125,0.333984375,0.01251220703125,0.048095703125,0.0137939453125,0.006927490234375,0.01104736328125,0.0166015625,0.004608154296875,0.1083984375,0.048095703125,0.00946044921875,0.057861328125,0.00946044921875,0.0057373046875,0.0341796875,0.03515625,0.0791015625,0.037353515625,0.00946044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.0113525390625,0.017578125,0.08935546875,0.275390625,0.0093994140625,0.042236328125,0.0159912109375,0.00689697265625,0.01416015625,0.028076171875,0.00830078125,0.1298828125,0.028076171875,0.00689697265625,0.0693359375,0.0091552734375,0.0078125,0.038330078125,0.05078125,0.09521484375,0.0247802734375,0.00628662109375,0.01458740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.006378173828125,0.0108642578125,0.0625,0.43359375,0.00579833984375,0.03125,0.01348876953125,0.00616455078125,0.0130615234375,0.0294189453125,0.0074462890625,0.10302734375,0.02294921875,0.00579833984375,0.048583984375,0.00872802734375,0.0079345703125,0.03564453125,0.03564453125,0.0625,0.017822265625,0.00616455078125,0.01434326171875,0.01190185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.01422119140625,0.02001953125,0.072265625,0.208984375,0.00555419921875,0.026611328125,0.00836181640625,0.007598876953125,0.015625,0.037353515625,0.00946044921875,0.1845703125,0.02197265625,0.003936767578125,0.037353515625,0.00787353515625,0.0067138671875,0.052734375,0.06787109375,0.126953125,0.0177001953125,0.004486083984375,0.0103759765625,0.01336669921875,0.018310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.0179443359375,0.0269775390625,0.0830078125,0.240234375,0.005462646484375,0.01904296875,0.005462646484375,0.00439453125,0.01019287109375,0.030517578125,0.00848388671875,0.19921875,0.014404296875,0.0022125244140625,0.0238037109375,0.003875732421875,0.0035247802734375,0.04736328125,0.060791015625,0.1455078125,0.0115966796875,0.0022735595703125,0.004547119140625,0.006805419921875,0.01055908203125,0.0126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.016357421875,0.03564453125,0.0625,0.28125,0.006195068359375,0.01483154296875,0.004974365234375,0.0033111572265625,0.006805419921875,0.0196533203125,0.0108642578125,0.205078125,0.01531982421875,0.002349853515625,0.0196533203125,0.0029296875,0.00341796875,0.03564453125,0.0517578125,0.12451171875,0.01312255859375,0.002838134765625,0.004974365234375,0.006195068359375,0.01055908203125,0.0123291015625,0.0277099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.01361083984375,0.0169677734375,0.0712890625,0.3203125,0.007537841796875,0.015869140625,0.004425048828125,0.003448486328125,0.0087890625,0.023193359375,0.0096435546875,0.1708984375,0.0169677734375,0.0028533935546875,0.025390625,0.003143310546875,0.0035552978515625,0.0306396484375,0.049072265625,0.1103515625,0.01165771484375,0.002685546875,0.00469970703125,0.004852294921875,0.00775146484375,0.0096435546875,0.0279541015625,0.0224609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
151935,0.006683349609375,0.018798828125,0.08935546875,0.3125,0.00732421875,0.0272216796875,0.0064697265625,0.003936767578125,0.005035400390625,0.006683349609375,0.003692626953125,0.1298828125,0.044921875,0.006683349609375,0.044921875,0.005706787109375,0.0034637451171875,0.0240478515625,0.037353515625,0.07421875,0.0272216796875,0.0078125,0.01416015625,0.010986328125,0.01068115234375,0.00970458984375,0.0225830078125,0.01416015625,0.0240478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
