query_token_id,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,key_12,key_13,key_14,key_15,key_16,key_17,key_18,key_19,key_20,key_21,key_22,key_23,key_24,key_25,key_26,key_27,key_28,key_29,key_30,key_31,key_32,key_33,key_34,key_35,key_36,key_37,key_38,key_39,key_40,key_41,key_42,key_43
9707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,0.333984375,0.333984375,0.33203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,0.01226806640625,0.1494140625,0.80859375,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,0.01904296875,0.05859375,0.62890625,0.2177734375,0.0751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.029052734375,0.0272216796875,0.21484375,0.33203125,0.33203125,0.0654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151645,0.04052734375,0.00531005859375,0.03564453125,0.12451171875,0.59375,0.150390625,0.048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.046875,0.005950927734375,0.020751953125,0.038818359375,0.443359375,0.25390625,0.1630859375,0.0267333984375,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151644,0.030029296875,0.01611328125,0.0361328125,0.0133056640625,0.10498046875,0.162109375,0.4140625,0.162109375,0.059814453125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77091,0.001983642578125,0.0029754638671875,0.0089111328125,0.0091552734375,0.0091552734375,0.02001953125,0.037353515625,0.1533203125,0.390625,0.3671875,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.0037689208984375,0.01275634765625,0.05712890625,0.0223388671875,0.13671875,0.10009765625,0.13671875,0.13671875,0.349609375,0.004974365234375,0.039306640625,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00102996826171875,0.00106048583984375,0.004608154296875,0.0078125,0.02001953125,0.02734375,0.045166015625,0.07421875,0.427734375,0.138671875,0.2294921875,0.022705078125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.0003147125244140625,0.0001354217529296875,0.00083160400390625,0.00116729736328125,0.0069580078125,0.00836181640625,0.00836181640625,0.0189208984375,0.0703125,0.08447265625,0.5859375,0.1904296875,0.0213623046875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00014400482177734375,5.125999450683594e-05,0.0002956390380859375,0.000415802001953125,0.002044677734375,0.007598876953125,0.01251220703125,0.01422119140625,0.052734375,0.0341796875,0.60546875,0.2216796875,0.0234375,0.0264892578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9707,7.486343383789062e-05,0.0002689361572265625,0.00093841552734375,0.0006866455078125,0.00093841552734375,0.0021209716796875,0.00225830078125,0.0057373046875,0.01141357421875,0.0047607421875,0.04248046875,0.06591796875,0.115234375,0.70703125,0.039794921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
