query_token_id,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,key_12,key_13,key_14,key_15,key_16,key_17,key_18,key_19,key_20,key_21,key_22,key_23,key_24,key_25,key_26,key_27,key_28,key_29,key_30,key_31,key_32,key_33,key_34,key_35,key_36,key_37,key_38,key_39,key_40,key_41,key_42,key_43
9707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1.0,1.895427703857422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,0.9765625,7.860362529754639e-07,0.023681640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,0.019287109375,0.478515625,0.470703125,0.0302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,0.244140625,0.333984375,0.05859375,0.06298828125,0.298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.000904083251953125,0.043701171875,0.031005859375,0.0213623046875,0.70703125,0.1962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151645,0.000823974609375,0.0595703125,0.0032958984375,0.0218505859375,0.1220703125,0.353515625,0.439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.0028076171875,0.036865234375,0.021728515625,0.01513671875,0.5078125,0.1328125,0.2060546875,0.07568359375,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151644,0.044189453125,0.04345703125,0.0244140625,0.0233154296875,0.24609375,0.1806640625,0.34765625,0.0157470703125,0.0751953125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77091,0.0069580078125,0.1494140625,0.00933837890625,0.01263427734375,0.287109375,0.24609375,0.08642578125,0.171875,0.028076171875,0.0027923583984375,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.09033203125,0.279296875,0.279296875,0.0211181640625,0.0052490234375,0.0810546875,0.044677734375,0.004150390625,0.03125,0.006072998046875,0.1591796875,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0101318359375,0.001068115234375,0.451171875,0.002105712890625,0.000347137451171875,8.106231689453125e-05,0.0004825592041015625,0.000652313232421875,0.0014495849609375,0.0076904296875,0.48046875,0.04345703125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0022735595703125,0.0240478515625,0.0013275146484375,0.004180908203125,0.7734375,0.0654296875,0.047119140625,0.0233154296875,0.02294921875,0.001129150390625,0.0113525390625,0.000637054443359375,0.0247802734375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.06005859375,0.2451171875,0.16796875,0.0140380859375,0.004058837890625,0.06298828125,0.0283203125,0.0027313232421875,0.0230712890625,0.0034027099609375,0.16796875,0.03759765625,0.06396484375,0.119140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9707,0.002532958984375,0.126953125,0.0034027099609375,0.00201416015625,0.1962890625,0.2158203125,0.294921875,0.00860595703125,0.00946044921875,0.000720977783203125,0.0380859375,0.0015106201171875,0.060791015625,0.036865234375,0.0023651123046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.003875732421875,0.07958984375,0.001678466796875,0.01275634765625,0.1533203125,0.1787109375,0.35546875,0.0089111328125,0.010986328125,0.000751495361328125,0.0089111328125,0.005767822265625,0.0341796875,0.0137939453125,0.0111083984375,0.119140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,0.0001316070556640625,0.0240478515625,0.00102996826171875,0.00860595703125,0.1435546875,0.177734375,0.515625,0.0233154296875,0.00555419921875,0.0001392364501953125,0.0030670166015625,0.0002651214599609375,0.006683349609375,0.004058837890625,0.0057373046875,0.0264892578125,0.05419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,6.771087646484375e-05,0.00653076171875,0.000637054443359375,0.00154876708984375,0.0125732421875,0.1083984375,0.80078125,0.01043701171875,0.001983642578125,0.00019359588623046875,0.000675201416015625,8.726119995117188e-05,0.0021820068359375,0.0008697509765625,0.000911712646484375,0.005584716796875,0.029296875,0.01519775390625,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,0.0002613067626953125,0.013671875,0.001190185546875,0.00909423828125,0.30078125,0.09765625,0.2734375,0.049072265625,0.00830078125,0.0002574920654296875,0.00144195556640625,0.000438690185546875,0.008056640625,0.0019683837890625,0.005279541015625,0.02978515625,0.146484375,0.0289306640625,0.0218505859375,,,,,,,,,,,,,,,,,,,,,,,,,
264,0.0024871826171875,0.0361328125,0.004669189453125,0.0108642578125,0.08935546875,0.15234375,0.453125,0.01348876953125,0.0048828125,0.000690460205078125,0.00628662109375,0.002655029296875,0.01019287109375,0.0078125,0.00628662109375,0.0126953125,0.04345703125,0.0218505859375,0.0162353515625,0.1044921875,,,,,,,,,,,,,,,,,,,,,,,,
2025,0.000614166259765625,0.017578125,0.002655029296875,0.002655029296875,0.1953125,0.111328125,0.4140625,0.0198974609375,0.005035400390625,0.0008087158203125,0.002166748046875,0.000701904296875,0.0076904296875,0.004058837890625,0.00148773193359375,0.00970458984375,0.044921875,0.025634765625,0.013916015625,0.09814453125,0.0225830078125,,,,,,,,,,,,,,,,,,,,,,,
11,0.0654296875,0.107421875,0.0034637451171875,0.0120849609375,0.022216796875,0.29296875,0.2353515625,0.00469970703125,0.004730224609375,0.0030975341796875,0.0027618408203125,0.0289306640625,0.02294921875,0.0032196044921875,0.0107421875,0.00933837890625,0.0113525390625,0.0198974609375,0.0576171875,0.013916015625,0.0244140625,0.044189453125,,,,,,,,,,,,,,,,,,,,,,
773,0.00019931793212890625,0.025146484375,0.0010528564453125,0.0032958984375,0.062255859375,0.1689453125,0.31640625,0.0130615234375,0.0020599365234375,2.0265579223632812e-05,0.00067901611328125,0.000446319580078125,0.00494384765625,0.0006103515625,0.002655029296875,0.004791259765625,0.0260009765625,0.09033203125,0.062255859375,0.06640625,0.0322265625,0.109375,0.0072021484375,,,,,,,,,,,,,,,,,,,,,
358,0.000217437744140625,0.01220703125,0.0018157958984375,0.005096435546875,0.0849609375,0.09912109375,0.404296875,0.0220947265625,0.0026397705078125,4.553794860839844e-05,0.000553131103515625,0.00020122528076171875,0.00384521484375,0.0007476806640625,0.004486083984375,0.00396728515625,0.0235595703125,0.0771484375,0.0235595703125,0.07470703125,0.01385498046875,0.10888671875,0.00121307373046875,0.029296875,,,,,,,,,,,,,,,,,,,,
